UPCMasterId,UPC,GTINNumber,UPCName,GTINName,SAPHierId,DefaultHierId,BU,PepsiBrand,SubBU,BrandSource,IsPepsiProduct,IsPepsiProductOld,IRIUPC,IRI_UPCName,IRI_Category,IRI_SubCategory,OLD_IRI_Category,OLD_IRI_SubCategory,ASIN,ASIN_Name,PlanningBrandName,PlanningBrandSAPId,BrandCategory,SAPSegmentName,ParentCompany,ParentCompanyName,ParentCompanyOld,Proc_UPCName,Proc_UPCName1,Proc_UPCName2,IsUPCFuzzy,IsUPCFuzzyOld,IsUPCFuzzyNew,ECom_Category,LineExtension,TradeMark,Manufacturer,IsUPCNew,Source,IsSaturatedFatCompliant,IsSodiumCompliant,KCal,SaturatedFatInGrams,SodiumInMg,CustomCategory,CustomProductGroup,InnovationClass,InnovationSubClass,GTINMasterId,IRICategoryId,CustomUSFLNASaltySnacksSize,CustomUSCount,CustomUSSizePerUnitOz,IsMdmFuzzy,IsSapFuzzy,CLASS_NM,SIZE_DSC,WMT_ItemID,COPA_PLNG_BRND_VAL,COPA_PLNG_BRND_NM,LastUpdatedUserId,Brd_Source,MDM_GTINNumber,MDM_GTINName,Created,NAN_Category,FiananceSubBU,FinanceBrand,FinanceSubBrand,ExcludeFlag,BrandMasterId,Hrzn_Pkg_Grp_Desc,Config_Qty,Harmonized_SubCategory,Level2_Harmonized_SubCategory,Level1_Harmonized_SubCategory
60,7800005416,0007800005416,Aw Cream,A&W CRM 12OZCN12PK3X4(2),NULL,NULL,Beverages,A&W Root Beer,PBC,Allied,0,0,7800005416,A&W CREAM SODA 12PK 12/12 FO,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,DR PEPPER/SNAPPLE GROUP,Keurig Dr Pepper,DR PEPPER/SNAPPLE GROUP,A&W CREAM SODA 12PK 12/12 FO,Aw Cream,Aw Cream,0,0,1,Other,NULL,NULL,DR PEP/7UP,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26085,752939,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,A&W,FirstIRIMtch,Allied,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,1,8,Can 12oz 12P FM,2,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
64,7800005546,0007800005546,Aw Dt Cream Soda,Aw Dt Cream Soda,NULL,NULL,Beverages,A&W Root Beer,PBC,Allied,0,0,7800005546,A&W DIET CREAM SODA 2 LT,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,DR PEPPER/SNAPPLE GROUP,Keurig Dr Pepper,DR PEPPER/SNAPPLE GROUP,A&W DIET CREAM SODA 2 LT,Aw Dt Cream Soda,Aw Dt Cream Soda,0,0,1,Other,NULL,NULL,DR PEP/7UP,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31280,762437,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,DIET DR PEPPER,FirstIRIMtch,Allied,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,1,8,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
78,7800000687,0007800000687,A & W Root Beer Diet - 6 pk 8 OZ CAN,A & W Root Beer Diet - 6 pk 8 OZ CAN,NULL,NULL,Beverages,A&W Root Beer,PBC,Allied,0,0,0078000006872,"A & W SODA ROOT BEER CAN 6 CT 48 OZ ",CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,A&W Root Beer,NULL,NULL,NULL,DR PEPPER/SNAPPLE GROUP,NULL,DR PEPPER/SNAPPLE GROUP,"A & W SODA ROOT BEER CAN 6 CT 48 OZ ",A & W Root Beer Diet - 6 pk 8 OZ CAN,A & W Root Beer Diet - 6 pk 8 OZ CAN,0,0,1,Other,A & W,A & W,DPSG,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21659,89252,N/A,6 CT,8.0,1,1,NULL,NULL,NULL,NULL,DIET DR PEPPER,FirstIRIMtch,Allied,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,8,12oz 12P,2,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
1176,89470001010,NULL,Chob Grk 2 Pineapple,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,89470001010,CHBN PINEAPPLE GREEK YGRT 5.3 OZ,NON PEP CATEGORY,NON PEP CATEGORY,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,CHOBANI INC,Chobani Inc,CHOBANI INC,CHBN PINEAPPLE GREEK YGRT 5.3 OZ,Chob Grk 2 Pineapple,Chob Grk 2 Pineapple,0,0,1,Other,NULL,NULL,AGRO-FARMA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,757496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,NON PEP CATEGORY,NON PEP CATEGORY,NON PEP CATEGORY
1178,89470001015,NULL,Chob Grk 0 Pomegrnte,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,89470001015,CHBN FOB POMGRNT GRK YGRT 5.3 OZ,NON PEP CATEGORY,NON PEP CATEGORY,PEPSICO REVIEWS CATEGORIES US,YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,CHOBANI INC,Chobani Inc,CHOBANI INC,CHBN FOB POMGRNT GRK YGRT 5.3 OZ,Chob Grk 0 Pomegrnte,Chob Grk 0 Pomegrnte,0,0,1,Other,NULL,NULL,AGRO-FARMA,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,765465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,NON PEP CATEGORY,NON PEP CATEGORY,NON PEP CATEGORY
65,7800005206,0007800005206,A & W Root Beer - 12 pk 12 OZ CAN,12OZ CN AW RT BR 20/1,NULL,NULL,Beverages,A&W Root Beer,PBC,Allied,0,0,0780000520601,"A & W SODA ROOT BEER CAN IN BOX 12 CT 144 OZ ",CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,A&W Root Beer,NULL,NULL,NULL,DR PEPPER/SNAPPLE GROUP,NULL,DR PEPPER/SNAPPLE GROUP,"A & W SODA ROOT BEER CAN IN BOX 12 CT 144 OZ ",A & W Root Beer - 12 pk 12 OZ CAN,A & W Root Beer - 12 pk 12 OZ CAN,0,0,1,Other,A & W,A & W,DPSG,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21776,125410,N/A,12 CT,12.0,1,0,NULL,NULL,NULL,NULL,A&W ROOT BEER,FirstIRIMtch,Allied,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,8,Can 12oz 12P,1,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
68,7800000187,0007800000187,Aw Rootbeer Can 12Z,A&W RT BR 12OZCN6PK(4),NULL,NULL,Beverages,A&W Root Beer,PBC,Allied,0,0,7800000187,A&W ROOT BEER 6PK 6/12 FO,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,DR PEPPER/SNAPPLE GROUP,Keurig Dr Pepper,DR PEPPER/SNAPPLE GROUP,A&W ROOT BEER 6PK 6/12 FO,Aw Rootbeer Can 12Z,Aw Rootbeer Can 12Z,0,0,1,Other,NULL,NULL,DR PEP/7UP,0,Shoprite,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31258,753578,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,A&W,FirstIRIMtch,Allied,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,1,8,Can 12oz 24L,24,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
71,7800000185,0007800000185,Aw Root Beer,8OZ CN AW RT BR 6/4,NULL,NULL,Beverages,A&W Root Beer,PBC,Allied,0,0,7800000185,A&W ROOT BEER 6PK 6/7.5 FO,CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,NULL,NULL,NULL,NULL,DR PEPPER/SNAPPLE GROUP,Keurig Dr Pepper,DR PEPPER/SNAPPLE GROUP,A&W ROOT BEER 6PK 6/7.5 FO,Aw Root Beer,Aw Root Beer,0,0,1,Other,NULL,NULL,DR PEP/7UP,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23630,753494,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,A&W ROOT BEER,FirstIRIMtch,Allied,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,1,8,Can 7.5oz 6P,4,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
73,7800005306,0007800005306,A & W Root Beer Diet - 12 pk 12 OZ CAN,A & W Root Beer Diet - 12 pk 12 OZ CAN,NULL,NULL,Beverages,A&W Root Beer,PBC,Allied,0,0,0078000053061,"A & W SODA ROOT BEER CAN IN BOX 12 CT 144 OZ ",CARBONATED BEVERAGES,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,CARBONATED SOFT DRINKS,NULL,NULL,A&W Root Beer,NULL,NULL,NULL,DR PEPPER/SNAPPLE GROUP,NULL,DR PEPPER/SNAPPLE GROUP,"A & W SODA ROOT BEER CAN IN BOX 12 CT 144 OZ ",A & W Root Beer Diet - 12 pk 12 OZ CAN,A & W Root Beer Diet - 12 pk 12 OZ CAN,0,0,1,Other,A & W,A & W,DPSG,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21779,89760,N/A,12 CT,12.0,1,1,NULL,NULL,NULL,NULL,DIET DR PEPPER,FirstIRIMtch,Allied,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,8,NULL,NULL,CARBONATED SOFT DRINKS,Beverages RTD,PAB LRB
84,7169802129,NULL,Adirondack Mandarin Orange Seltzer 2 LTR BTL,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0071698021291,"ADIRONDACK MANDARIN ORANGE SELTZER WATER PLASTIC BOTTLE 1 CT 67.6 OZ ",BOTTLED WATER,SPARKLING/SELTZER WATER,TOTAL WATER,SPARKLING/SELTZER WATER,NULL,NULL,NULL,NULL,NULL,NULL,ADIRONDACK BEVERAGE CO,NULL,ADIRONDACK BEVERAGE CO,"ADIRONDACK MANDARIN ORANGE SELTZER WATER PLASTIC BOTTLE 1 CT 67.6 OZ ",Adirondack Mandarin Orange Seltzer 2 LTR BTL,Adirondack Mandarin Orange Seltzer 2 LTR BTL,0,0,1,Other,ADIRONDACK,ADIRONDACK,ADIRONDACK BEVERAGE CO,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73297,N/A,1 CT,67.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL WATER,Beverages RTD,PAB LRB
85,7169802010,NULL,Adirondack Seltzer Original 2 LTR BTL,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0071698020102,"ADIRONDACK ORIGINAL SELTZER WATER PLASTIC BOTTLE 1 CT 67.6 OZ ",BOTTLED WATER,SPARKLING/SELTZER WATER,TOTAL WATER,SPARKLING/SELTZER WATER,NULL,NULL,NULL,NULL,NULL,NULL,ADIRONDACK BEVERAGE CO,NULL,ADIRONDACK BEVERAGE CO,"ADIRONDACK ORIGINAL SELTZER WATER PLASTIC BOTTLE 1 CT 67.6 OZ ",Adirondack Seltzer Original 2 LTR BTL,Adirondack Seltzer Original 2 LTR BTL,0,0,1,Other,ADIRONDACK,ADIRONDACK,ADIRONDACK BEVERAGE CO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73289,N/A,1 CT,67.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,TOTAL WATER,Beverages RTD,PAB LRB
3427,3010056865,NULL,Keebler Right Bites 100 Calorie Pretzels White Fudge Dipped - 6 pk 4.44 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0030100568651,"KEEBLER PRETZEL WHITE FUDGE PRETZEL BAG IN BOX 4.44 OZ ",OTHER SNACKS,PRETZELS,SALTY SNACKS,PRETZELS,NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,"KEEBLER PRETZEL WHITE FUDGE PRETZEL BAG IN BOX 4.44 OZ ",Keebler Right Bites 100 Calorie Pretzels White Fudge Dipped - 6 pk 4.44 OZ BOX,Keebler Right Bites 100 Calorie Pretzels White Fudge Dipped - 6 pk 4.44 OZ BOX,0,0,1,Other,KEEBLER,KEEBLER,KELLOGG CO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28796,MP-STRAIGHT PACK,6 CT,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,SALTY SNACKS,Savory Snacks,TOTAL MACROSNACKS
3428,3010050079,NULL,Keebler Right Bites 100 Calorie Sandies Shortbread Fudge Dipped - 6 pk 4.44 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0030100500791,"KEEBLER SANDIES RIGHT BITES SHORTBREAD FUDGE DIPPED 1 CT 4.44 OZ ",COOKIES,COOKIES,PEPSICO REVIEWS CATEGORIES US,COOKIES,NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,"KEEBLER SANDIES RIGHT BITES SHORTBREAD FUDGE DIPPED 1 CT 4.44 OZ ",Keebler Right Bites 100 Calorie Sandies Shortbread Fudge Dipped - 6 pk 4.44 OZ BOX,Keebler Right Bites 100 Calorie Sandies Shortbread Fudge Dipped - 6 pk 4.44 OZ BOX,0,0,1,Other,KEEBLER SANDIES RIGHT BITES,KEEBLER,KELLOGG CO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,179439,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,COOKIES,Extended Macrosnacks,TOTAL MACROSNACKS
3429,3010010301,NULL,Kblr-S'Mores Original,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0030100103011,"KEEBLER FLAVORED CHOCOLATE MARSHMALLOW SMORE 1 CT 7 OZ ",COOKIES,COOKIES,PEPSICO REVIEWS CATEGORIES US,COOKIES,NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,"KEEBLER FLAVORED CHOCOLATE MARSHMALLOW SMORE 1 CT 7 OZ ",Kblr-S'Mores Original,Kblr-S'Mores Original,0,0,1,Other,KEEBLER,KEEBLER,KELLOGG CO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,179246,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,COOKIES,Extended Macrosnacks,TOTAL MACROSNACKS
3432,3010047241,NULL,Kblr Club  Cheddar 8,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,3010047241,KBLR CLUB & CHDR CRKR 8CT 10.4 OZ,CRACKERS,CRACKERS (EX MATZOH),PEPSICO REVIEWS CATEGORIES US,CRACKERS (EX MATZOH),NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,KBLR CLUB & CHDR CRKR 8CT 10.4 OZ,Kblr Club  Cheddar 8,Kblr Club  Cheddar 8,0,0,1,Other,NULL,NULL,KEEBLER,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,739221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CRACKERS,Savory Snacks,TOTAL MACROSNACKS
2184,2840003902,00028400039024,Fritos Scoops! Corn Chips 14 Oz Bag,Fritos Scoops Corn Chips 14 Ounce Plastic Bag,NULL,NULL,FLNA,Fritos,FLNA,Corporate,1,1,2840003902,FRITOS SCOOPS CORN CHIPS 14 OZ,SALTY SNACKS,CORN CHIPS,SALTY SNACKS,CORN CHIPS,NULL,NULL,Fritos,NULL,NULL,NULL,PEPSICO INC,Pepsico Inc,PEPSICO INC,FRITOS SCOOPS CORN CHIPS 14 OZ,Fritos Scoops Corn Chips 14 Ounce Bag,Fritos Scoops Corn Chips 14 Ounce Plastic Bag,0,0,1,Other,NULL,NULL,FRITO LAY,0,ShiptShare,1,1,574.33,4.98,423.07,NULL,NULL,NULL,NULL,17310,740802,NULL,NULL,NULL,0,0,CORN CHIPS TAKE HOME BAGGED/CANISTER SNACKS,14 OZ,17056785,NULL,FRITOS,FirstIRIMtch,Corporate,00028400039024,Fritos Scoops Corn Chips 14 Ounce Bag,2016-02-02 02:29:46.550,NULL,FLNA,Portfolio Marketing,Fritos,0,70,XXL,10,SALTY SNACKS,Savory Snacks,TOTAL MACROSNACKS
3434,3010050671,NULL,Kblr-Pb'N J S Crkr,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,3010050671,KBLR TST PB&J SND CRK 8CT 11 OZ,CRACKERS,CRACKERS (EX MATZOH),PEPSICO REVIEWS CATEGORIES US,CRACKERS (EX MATZOH),NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,KBLR TST PB&J SND CRK 8CT 11 OZ,Kblr-Pb'N J S Crkr,Kblr-Pb'N J S Crkr,0,0,1,Other,NULL,NULL,KEEBLER,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,742629,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CRACKERS,Savory Snacks,TOTAL MACROSNACKS
3437,3010051902,NULL,Kblr-Sandwich C Var.P,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,3010051902,KBLR SANDWICH CRK VAR 8CT 11 OZ,CRACKERS,CRACKERS (EX MATZOH),PEPSICO REVIEWS CATEGORIES US,CRACKERS (EX MATZOH),NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,KBLR SANDWICH CRK VAR 8CT 11 OZ,Kblr-Sandwich C Var.P,Kblr-Sandwich C Var.P,0,0,1,Other,NULL,NULL,KEEBLER,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,740010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CRACKERS,Savory Snacks,TOTAL MACROSNACKS
3449,3800039134,NULL,Kel Apple Jack Cereal,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,3800039134,KELL APPLE JACKS 12.2 OZ,COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,KELL APPLE JACKS 12.2 OZ,Kel Apple Jack Cereal,Kel Apple Jack Cereal,0,0,1,Other,NULL,NULL,KELLOGG,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,744362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
3444,3010053962,NULL,"Keebler Variety Pack Cookies (Fudge Stripes, Chips Deluxe & Sandies) 12 pk 15.2 OZ BOX",NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0030100539621,"ALL KEEBLER PRODUCTS ASSORTED ASSORTED ASSORTED 1 CT 15.2 OZ ",COOKIES,COOKIES,PEPSICO REVIEWS CATEGORIES US,COOKIES,NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,"ALL KEEBLER PRODUCTS ASSORTED ASSORTED ASSORTED 1 CT 15.2 OZ ","Keebler Variety Pack Cookies (Fudge Stripes, Chips Deluxe & Sandies) 12 pk 15.2 OZ BOX","Keebler Variety Pack Cookies (Fudge Stripes, Chips Deluxe & Sandies) 12 pk 15.2 OZ BOX",0,0,1,Other,ALL KEEBLER PRODUCTS,KEEBLER,KELLOGG CO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,179474,N/A,1 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,COOKIES,Extended Macrosnacks,TOTAL MACROSNACKS
3445,3010055858,NULL,"Keebler Variety Snack Packs Grahams, Rice Krispies & Bug Bites - 12 pk 11 OZ BOX",NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0030100558581,"ALL KEEBLER PRODUCTS ASSORTED SNACK CRACKER CRACKER SHELF STABLE 11 OZ ",CRACKERS,CRACKERS (EX MATZOH),PEPSICO REVIEWS CATEGORIES US,CRACKERS (EX MATZOH),NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,Kellogg Company,KELLOGG CO,"ALL KEEBLER PRODUCTS ASSORTED SNACK CRACKER CRACKER SHELF STABLE 11 OZ ","Keebler Variety Snack Packs Grahams, Rice Krispies & Bug Bites - 12 pk 11 OZ BOX","Keebler Variety Snack Packs Grahams, Rice Krispies & Bug Bites - 12 pk 11 OZ BOX",0,0,1,Other,ALL KEEBLER PRODUCTS,KEEBLER,KELLOGG CO,0,ShiptShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,179511,N/A,12 CT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,CRACKERS,Savory Snacks,TOTAL MACROSNACKS
3446,61661840011,NULL,Kelemen Egg Noodles Broad 10 OZ PKG,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,UnAssigned,Krinos Foods Inc,UnAssigned,Kelemen Egg Noodles Broad 10 OZ PKG,Kelemen Egg Noodles Broad 10 OZ PKG,Kelemen Egg Noodles Broad 10 OZ PKG,1,1,1,Other,NULL,NULL,UnAssigned,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NMIRIFuzzy,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,Unassigned,Unassigned,Unassigned
3447,3800000600,NULL,Kellogg's All-Bran Cereal Complete Wheat Flakes 17.3 OZ BOX,NULL,NULL,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,0,0038000006002,"KELLOGGS ALL BRAN COMPLETE WHEAT BRAN FLAKE REGULAR 1 CT 17.3 OZ ",COLD CEREAL,RTE CEREAL,RTE CEREAL,RTE CEREAL,NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG CO,NULL,KELLOGG CO,"KELLOGGS ALL BRAN COMPLETE WHEAT BRAN FLAKE REGULAR 1 CT 17.3 OZ ",Kellogg's All-Bran Cereal Complete Wheat Flakes 17.3 OZ BOX,Kellogg's All-Bran Cereal Complete Wheat Flakes 17.3 OZ BOX,0,0,1,Other,KELLOGGS COMPLETE WHEAT BRAN,KELLOGGS COMPLETE BRAN FLAKES (ALL),KELLOGG CO,0,PeapodShare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189248,N/A,1 CT,17.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FirstIRIMtch,<UnAssigned>,NULL,NULL,2016-02-02 02:29:46.550,NULL,<UnAssigned>,<UnAssigned>,<UnAssigned>,0,-1,NULL,NULL,RTE CEREAL,Quaker Core,QUAKER FOODS
